,Time,Angle,LinAcc,GravX,GravY,GravZ,LinVel1,LinVel2
2902,51.985628,9,8.041225031050928,-9.41,-2.5,-1.09,-3.260691700317693,-3.515063695881963
2903,52.005724,12,8.212216509566707,-9.37,-2.67,-1.02,-3.2589597038469975,-3.488600506767227
2904,52.022804,16,10.498766594224294,-9.35,-2.79,-0.96,-3.229717022724998,-3.4656601025463374
2905,52.043319999999994,20,13.7168618860146,-9.33,-2.85,-0.9,-3.1673566701938114,-3.3541075770815496
2906,52.062687999999994,27,9.25305355004498,-9.34,-2.84,-0.83,-3.158400124719421,-3.2685183074842143
2907,52.079795999999995,33,4.3578205561954935,-9.39,-2.71,-0.69,-3.170475221504077,-3.2889422818649336
2908,52.099667999999994,38,6.100975331862931,-9.48,-2.45,-0.48,-3.1467246421446617,-3.3218750774066734
2909,52.1166,43,7.215483351792865,-9.58,-2.04,-0.27,-3.1068434805673917,-3.345989329676229
2910,52.134516,48,7.485085169856118,-9.63,-1.81,-0.24,-3.0424792931978573,-3.351153028344811
2911,52.154976,52,4.57159709510801,-9.7,-1.36,-0.35,-2.9702158662857556,-3.364664560259712
2912,52.1722,56,9.57549998694585,-9.75,-0.85,-0.58,-2.9345596867464394,-3.379681151674504
2913,52.192631999999996,57,8.020629651093484,-9.77,-0.32,-0.76,-2.8973326930212835,-3.3367704827778084
2914,52.212247999999995,57,5.465345368775884,-9.76,0.18,-0.84,-2.895467780842452,-3.3413514312683787
2915,52.229388,57,4.74026370574465,-9.74,0.66,-0.88,-2.9406633043300587,-3.3907407529851525
2916,52.24926,57,5.48045618539187,-9.69,1.19,-0.9,-2.999586927878852,-3.4260390716323172
2917,52.266056,55,6.100336056316898,-9.6,1.74,-0.92,-3.0471327888803614,-3.465634969871928
2918,52.284907999999994,52,8.050024844682158,-9.55,2.01,-0.93,-3.1028398303222957,-3.4691050595045567
2919,52.305332,48,8.808030426832095,-9.43,2.51,-0.94,-3.1728471135776886,-3.433801990557299
2920,52.322356,43,9.363807986070624,-9.29,2.97,-0.94,-3.2434384821081466,-3.415974693472151
2921,52.342563999999996,38,10.300645610834302,-9.14,3.41,-0.92,-3.3228812401478933,-3.354136445814561
2922,52.362012,30,10.538216167834099,-9.0,3.78,-0.9,-3.4015867319881608,-3.2883507453641982
2923,52.379092,22,8.249909090408208,-8.87,4.07,-0.87,-3.4824770112317083,-3.2647515471443285
2924,52.398984,15,5.854938086777691,-8.77,4.28,-0.86,-3.552680700801261,-3.2613161286055288
2925,52.415884,9,3.1247399891831,-8.68,4.47,-0.89,-3.5745716703899575,-3.3222892403491073
2926,52.434391999999995,6,5.750495630813052,-8.62,4.57,-0.92,-3.561341369424838,-3.377009201407134
2927,52.454532,4,7.456487108551855,-8.49,4.78,-1.01,-3.578524775897918,-3.380866276707195
2928,52.471576,4,6.541719957320092,-8.4,4.93,-1.07,-3.634656268882665,-3.3984249475772685
2929,52.4918,6,3.809291272664772,-8.39,4.94,-1.14,-3.6947372816451463,-3.430606913505187
2930,52.511503999999995,9,2.4069482753063056,-8.45,4.8,-1.27,-3.7490305333798517,-3.5062159129640804
2931,52.52858,9,28.405671968816367,-8.52,4.67,-1.32,-3.7464777674384493,-3.3799891528051376
2932,52.537824,9,28.405671968816367,-8.52,4.67,-1.32,-3.7316464655394697,-3.254258512610818
2933,52.557939999999995,14,9.021740408590794,-8.6,4.59,-1.03,-3.739304708148751,-3.0146649904044693
2934,52.56718,14,9.021740408590794,-8.6,4.59,-1.03,-3.7899377692593106,-3.0681555005144787
2935,52.587067999999995,22,28.470763951815552,-8.62,4.57,-0.94,-3.8031821827756147,-2.832181428640183
2936,52.607271999999995,22,35.80261442967538,-8.61,4.56,-1.06,-3.731396195388612,-2.3197431517158407
2937,52.624316,22,16.173824532249633,-8.74,4.27,-1.2,-3.674468894770044,-2.0136513303676224
2938,52.644852,22,9.937263204725937,-8.8,4.11,-1.27,-3.613945098557366,-1.8823940729698165
2939,52.662935999999995,20,1.5613775968675867,-8.94,3.76,-1.4,-3.5914601776382256,-1.9152747543273563
2940,52.680104,18,2.2516216378423795,-9.1,3.32,-1.47,-3.605584414387053,-2.0193953603820773
2941,52.70016,16,3.769283751589949,-9.25,2.85,-1.54,-3.6064225604985864,-2.0958691126222675
2942,52.717363999999996,14,3.5177407522442583,-9.36,2.44,-1.6,-3.608014954485469,-2.170037519325774
2943,52.736944,12,1.8883325978227459,-9.45,2.03,-1.62,-3.6320382404334026,-2.2539634527141175
2944,52.756879999999995,11,1.6447796204963145,-9.53,1.61,-1.64,-3.660045259063992,-2.355596781607346
2945,52.773779999999995,9,0.1783255450012701,-9.59,1.19,-1.65,-3.683672339478491,-2.4770429344443983
2946,52.793988,7,1.4720394016465725,-9.61,0.97,-1.65,-3.718029846351257,-2.5972190385089675
2947,52.812051999999994,5,0.63608175575157,-9.64,0.53,-1.66,-3.753517251279945,-2.7150298797008077
2948,52.829043999999996,4,2.0336666393487404,-9.66,0.1,-1.66,-3.774616744222925,-2.8291990888215537
