,Time,Angle,LinAcc,GravX,GravY,GravZ,LinVel1,LinVel2
1870,33.269816,19,1.1308846094982459,-9.63,1.35,-1.21,0.04133983585260026,0.48359245395882056
1871,33.289744,20,0.6966347680097513,-9.64,1.26,-1.25,0.034231442124756484,0.4541870024636694
1872,33.309948,20,0.912633551870629,-9.66,0.99,-1.34,0.032523791507728106,0.4228289764584474
1873,33.326836,20,1.1656328753085168,-9.66,0.91,-1.36,0.036755973363526095,0.39276300359691163
1874,33.347088,21,1.0919706955774957,-9.67,0.75,-1.41,0.04857539331371186,0.3680086427830389
1875,33.365784,21,1.115437134042076,-9.68,0.57,-1.46,0.057467047800727755,0.3410286366016777
1876,33.382852,21,1.4988662381947229,-9.68,0.39,-1.49,0.06313655244697713,0.31572424700770796
1877,33.402792,22,1.4501379244747723,-9.68,0.19,-1.52,0.0672137856838404,0.2975109639368583
1878,33.419796,23,1.2600793625799924,-9.68,0.02,-1.55,0.06631064152111676,0.2729383767387503
1879,33.439651999999995,23,1.1397368117245315,-9.67,-0.13,-1.57,0.06699383189166852,0.249148897144579
1880,33.459531999999996,24,0.9968450230602548,-9.67,-0.3,-1.58,0.06568876868718121,0.22277166600969167
1881,33.476504,25,2.278793540450736,-9.66,-0.47,-1.57,0.06939837270669358,0.2029538802869979
1882,33.496736,26,5.7836839471049935,-9.66,-0.56,-1.56,0.10244444911617023,0.2368990479784685
1883,33.515451999999996,28,6.274049728843405,-9.65,-0.74,-1.53,0.11967531886627114,0.30212046514532176
1884,33.524604,28,6.274049728843405,-9.65,-0.74,-1.53,0.10888068568172926,0.3119257136910534
1885,33.544944,31,5.247199252934845,-9.64,-0.92,-1.49,0.08821911819235595,0.3814819612631055
1886,33.554052,31,5.247199252934845,-9.64,-0.92,-1.49,0.06855905926598638,0.3816585974861795
1887,33.571003999999995,35,6.0816116285076935,-9.64,-1.04,-1.41,0.048283015808827656,0.4300667439446073
1888,33.590812,38,6.257299737107053,-9.66,-1.01,-1.3,0.03949393632457898,0.5046564675370462
1889,33.61076,43,6.9019417557669955,-9.69,-0.9,-1.18,0.05265239998623272,0.5882918876143037
1890,33.627632,47,6.122270820537099,-9.71,-0.74,-1.08,0.08174360050586671,0.6505492903353627
1891,33.647784,50,3.2225921243620017,-9.72,-0.64,-1.05,0.12108092219326494,0.6970932747955203
1892,33.665783999999995,53,3.4340792070073163,-9.74,-0.42,-1.01,0.14933418502092977,0.7093884622051831
1893,33.682871999999996,55,2.4869258131275247,-9.75,-0.2,-0.98,0.16653020041584554,0.7123626745245559
1894,33.702824,57,2.5933376178199397,-9.76,0.03,-0.93,0.18082177496911456,0.7154285279390535
1895,33.719716,59,2.559120942823922,-9.76,0.31,-0.89,0.19274396086559165,0.7113313383695896
1896,33.739592,59,2.7782548479216227,-9.75,0.6,-0.85,0.21077417707954282,0.7167593244053876
1897,33.759136,59,3.154774159904319,-9.72,0.92,-0.82,0.2229794893386554,0.7271220292971918
1898,33.77588,59,3.2824838156493628,-9.71,1.09,-0.81,0.2216022852095314,0.7333998984958896
1899,33.795908,59,3.1552812869853617,-9.66,1.44,-0.8,0.21760900972889985,0.7502528236610004
1900,33.814572,58,3.3948195828349994,-9.59,1.84,-0.78,0.21613328290040457,0.7637635104055249
1901,33.831536,57,3.089514524969902,-9.51,2.23,-0.75,0.21310097277629936,0.7711487777352772
1902,33.851544,55,2.8966532412423827,-9.42,2.59,-0.71,0.20695026282807305,0.7834195454958177
