,time,dt,Angle,grav1,grav2,grav3,gyro1,gyro2,gyro3,magnet1,magnet2,magnet3,euler1,euler2,euler3,accl1,accl2,accl3,linaccl1,linaccl2,linaccl3,quat1,quat2,quat3,quat4
28,520740,20276,9,-8.88,3.95,1.21,29.19,2.56,46.88,19.75,-34.38,24.19,-29.12,-64.56,73.56,-7.83,11.03,2.91,1.02,7,1.72,-0.72,0.42,0.51,0.19
29,537588,16844,10,-8.82,4.09,1.19,-30.5,9.19,16,16.5,-33,27.25,-28.31,-64.19,73.69,-7,8.92,1.54,1.82,4.83,0.34,-0.73,0.42,0.51,0.18
30,557540,19948,12,-8.84,4.07,1.2,-41.06,14.94,-10.56,16.5,-33,27.25,-27.87,-64.69,73.25,-7.36,7.51,-2.49,1.49,3.49,-3.69,-0.73,0.41,0.52,0.18
31,576276,18732,14,-8.89,3.95,1.21,-56.63,21.56,-33.56,16.5,-33,27.25,-27.5,-65.56,72.31,-9.15,-1.13,-1.23,-0.22,-4.99,-2.46,-0.73,0.4,0.53,0.18
32,593228,16948,14,-8.98,3.72,1.25,-94,22.06,-77.81,16.19,-33.38,27.25,-27.5,-66.31,71.31,-26.54,17.13,8.55,-17.5,13.54,7.28,-0.73,0.38,0.54,0.18
33,613220,19988,17,-9.05,3.52,1.32,-92.25,4.13,-30.56,16.19,-33.38,27.25,-27,-67.37,69.37,-18.6,17.34,2.9,3.42,-0.6,-3.47,-0.74,0.37,0.54,0.17
34,630164,16940,21,-9.09,3.39,1.37,-166.75,55.88,-23.31,16.19,-33.38,27.25,-24.69,-68.06,67.81,-6.51,-4.46,-3.79,2.58,-7.85,-5.17,-0.74,0.35,0.55,0.16
35,649624,19456,23,-9.12,3.32,1.36,-111.12,59.88,-11.88,17.75,-32.69,22.19,-22.44,-68.75,67.87,-10.88,-16.67,-2.64,-1.74,-19.95,-3.97,-0.74,0.34,0.56,0.15
36,670356,20728,23,-9.16,3.23,1.28,-22.06,42.88,-70.69,17.75,-32.69,22.19,-22.5,-70,68.44,-12.69,-16.97,-2.46,-3.48,-20.08,-3.69,-0.74,0.33,0.57,0.15
37,687264,16904,23,-9.27,2.95,1.18,47.63,9.44,-97.19,18,-34.19,19.5,-24.81,-71.94,67.75,-14.38,-4.32,-2.65,-5.06,-7.13,-3.8,-0.73,0.32,0.58,0.16
38,707484,20216,22,-9.36,2.68,1.11,88.25,-4.88,-89.75,18,-34.19,19.5,-28.25,-73.44,67.12,-11.94,0.5,-1.64,-2.53,-2.06,-2.72,-0.72,0.33,0.58,0.18
39,726040,18552,21,-9.43,2.45,1.05,121.81,-17.75,-87.37,18,-34.19,19.5,-32,-74.94,65.69,-8.53,2.8,-1.71,0.93,0.49,-2.75,-0.71,0.33,0.58,0.21
