,time,dt,Angle,grav1,grav2,grav3,gyro1,gyro2,gyro3,magnet1,magnet2,magnet3,euler1,euler2,euler3,accl1,accl2,accl3,linaccl1,linaccl2,linaccl3,quat1,quat2,quat3,quat4
34,664608,19980,8,-9.08,3.51,1.14,35.63,39.0,-49.56,28.87,-21.19,-27.69,-195.0,-67.87,71.87,-10.43,2.39,-1.84,-1.31,-1.05,-2.91,-0.1,-0.59,0.32,-0.74
35,681612,17000,7,-9.15,3.37,0.99,55.0,27.81,-51.5,28.87,-21.19,-27.69,-196.69,-68.94,73.5,-9.48,3.27,-2.36,-0.33,-0.09,-3.35,-0.11,-0.59,0.32,-0.73
36,700896,19280,7,-9.22,3.22,0.85,49.0,28.94,-52.63,34.0,-16.25,-26.69,-198.38,-70.06,75.19,-8.02,4.83,-2.19,1.19,1.61,-3.04,-0.12,-0.59,0.32,-0.73
37,721352,20452,7,-9.25,3.14,0.78,33.75,32.25,-56.19,34.0,-16.25,-26.69,-199.94,-71.25,76.87,-8.56,4.66,-1.88,0.71,1.6,-2.6,-0.13,-0.6,0.32,-0.72
38,738232,16876,6,-9.32,2.97,0.64,18.62,35.0,-61.38,35.0,-17.06,-26.06,-201.25,-72.56,78.56,-9.23,4.22,-0.95,0.12,1.34,-1.53,-0.13,-0.61,0.32,-0.72
39,758448,20212,5,-9.39,2.77,0.51,11.75,36.81,-64.25,35.0,-17.06,-26.06,-202.5,-73.94,80.31,-9.07,3.76,-0.14,0.34,1.09,-0.6,-0.14,-0.61,0.31,-0.71
40,777012,18560,4,-9.45,2.56,0.39,1.06,40.13,-69.5,35.0,-17.06,-26.06,-203.63,-75.37,82.44,-8.58,4.18,-0.51,0.9,1.73,-0.83,-0.15,-0.62,0.31,-0.7
41,793892,16876,4,-9.52,2.32,0.25,-15.63,45.44,-73.37,37.56,-15.0,-24.56,-204.13,-76.12,83.62,-8.16,4.79,-0.27,1.38,2.58,-0.46,-0.15,-0.63,0.3,-0.7
42,813836,19940,3,-9.58,2.08,0.12,-28.81,49.5,-74.62,37.56,-15.0,-24.56,-204.88,-77.69,86.69,-8.82,4.34,-0.01,-0.12,1.46,-0.01,-0.15,-0.64,0.29,-0.69
43,822840,9000,3,-9.58,2.08,0.12,-28.81,49.5,-74.62,37.56,-15.0,-24.56,-204.88,-77.69,86.69,-8.82,4.34,-0.01,-0.12,1.46,-0.01,-0.15,-0.64,0.29,-0.69
44,839488,16644,2,-9.65,1.69,-0.08,-25.44,44.88,-83.44,39.38,-12.5,-23.19,-206.06,-80.0,92.75,-9.71,1.07,-0.51,-0.05,-0.62,-0.42,-0.16,-0.65,0.28,-0.69
45,859752,20260,0,-9.68,1.56,-0.14,-10.94,37.0,-83.25,39.38,-12.5,-23.19,-207.25,-81.5,98.06,-9.41,0.8,-0.83,0.28,-0.61,-0.63,-0.17,-0.66,0.27,-0.68
46,877516,17760,0,-9.71,1.28,-0.25,-2.5,30.5,-87.19,39.38,-12.5,-23.19,-208.75,-83.06,104.87,-9.63,0.82,-0.85,0.1,-0.32,-0.55,-0.17,-0.67,0.26,-0.67
47,894460,16940,-1,-9.74,0.99,-0.35,-0.19,29.37,-91.37,41.56,-9.0,-22.19,-209.63,-83.81,174.13,-10.28,0.72,-1.08,-0.52,-0.11,-0.68,-0.18,-0.68,0.25,-0.67
48,914320,19852,-2,-9.77,0.67,-0.44,4.31,25.62,-95.62,41.56,-9.0,-22.19,-211.5,-85.25,176.0,-10.77,1.44,-0.43,-0.99,0.92,0.04,-0.19,-0.68,0.24,-0.66
49,931216,16892,-3,-9.78,0.36,-0.51,11.88,20.75,-93.44,41.56,-9.0,-22.19,-213.5,-86.25,177.81,-10.63,1.77,-0.31,-0.84,1.4,0.19,-0.2,-0.69,0.24,-0.66
50,951000,19780,-3,-9.78,0.05,-0.57,19.5,15.75,-93.56,42.38,-6.19,-21.75,-215.63,-86.56,179.63,-10.82,2.81,-0.19,-1.03,2.76,0.37,-0.21,-0.69,0.23,-0.65
51,970984,19980,-3,-9.78,-0.25,-0.61,20.62,11.63,-92.75,42.38,-6.19,-21.75,-217.88,-86.06,-178.44,-10.78,4.37,-0.17,-1.0,4.63,0.43,-0.22,-0.7,0.22,-0.65
52,987824,16836,-4,-9.76,-0.56,-0.64,11.88,8.5,-90.31,43.5,-3.38,-19.87,-219.94,-84.94,-176.69,-9.81,6.84,-0.15,-0.04,7.4,0.49,-0.23,-0.7,0.21,-0.64
53,1007972,20144,-4,-9.75,-0.7,-0.65,2.06,8.38,-88.87,43.5,-3.38,-19.87,-221.56,-83.62,-175.0,-8.59,9.33,-0.13,1.15,10.17,0.54,-0.24,-0.7,0.2,-0.64
54,1026444,18468,-4,-9.73,-0.99,-0.7,-26.87,12.88,-88.56,43.5,-3.38,-19.87,-222.69,-82.0,-122.81,-9.17,7.94,-0.39,0.53,9.08,0.33,-0.25,-0.71,0.19,-0.63
55,1043496,17048,-3,-9.69,-1.28,-0.76,-37.38,16.62,-94.69,43.56,-0.75,-19.5,-223.25,-81.19,-120.81,-9.58,7.41,-1.38,0.08,8.84,-0.57,-0.25,-0.72,0.17,-0.63
56,1052616,9116,-3,-9.69,-1.28,-0.76,-37.38,16.62,-94.69,43.56,-0.75,-19.5,-223.25,-81.19,-120.81,-9.58,7.41,-1.38,0.08,8.84,-0.57,-0.25,-0.72,0.17,-0.63
57,1072516,19896,0,-9.63,-1.62,-0.83,0.06,7.5,-51.06,43.56,-0.75,-19.5,-224.88,-79.25,-117.31,-10.96,7.95,-1.8,-3.21,14.02,1.37,-0.26,-0.72,0.16,-0.62
58,1089280,16760,4,-9.62,-1.7,-0.82,6.0,-8.44,-13.25,43.56,2.69,-19.69,-225.44,-78.87,-115.81,-11.95,12.9,1.62,-2.33,14.6,2.44,-0.26,-0.72,0.16,-0.62
59,1109504,20220,8,-9.62,-1.69,-0.79,-9.06,-30.56,24.87,43.56,2.69,-19.69,-224.94,-79.31,-114.31,-10.5,13.99,3.27,-0.86,15.64,4.02,-0.26,-0.72,0.16,-0.63
60,1127272,17764,13,-9.65,-1.56,-0.68,-39.0,-41.81,70.12,43.56,2.69,-19.69,-223.06,-80.69,-113.37,-6.59,13.0,0.82,3.08,14.45,1.45,-0.25,-0.71,0.16,-0.64
61,1144324,17048,16,-9.7,-1.31,-0.59,-72.44,-31.44,79.44,44.25,6.0,-18.06,-219.63,-82.31,-116.94,-9.41,8.01,-4.34,0.3,9.18,-3.74,-0.23,-0.71,0.16,-0.64
62,1164220,19892,19,-9.73,-1.01,-0.62,-134.88,5.38,87.37,44.25,6.0,-18.06,-214.81,-83.69,-175.13,-11.67,7.84,-5.09,-1.92,8.67,-4.41,-0.2,-0.71,0.16,-0.65
63,1181328,17104,23,-9.75,-0.64,-0.74,-176.25,27.56,102.44,44.25,6.0,-18.06,-212.0,-84.19,-176.19,-14.6,2.87,-6.08,-4.85,3.51,-5.33,-0.17,-0.72,0.15,-0.65
64,1200832,19500,25,-9.76,-0.29,-0.87,-120.75,31.12,92.19,44.06,7.25,-17.69,-207.31,-84.56,-178.25,-16.0,-0.8,-8.11,-6.24,-0.51,-7.24,-0.16,-0.72,0.15,-0.66
65,1220744,19908,27,-9.75,0.08,-0.96,-88.0,20.62,110.87,44.06,7.25,-17.69,-203.31,-84.31,179.5,-17.24,-8.54,-10.44,-7.48,-8.63,-9.48,-0.14,-0.72,0.16,-0.66
66,1237708,16960,29,-9.74,0.55,-0.95,-104.19,2.13,131.06,47.06,7.25,-13.5,-199.13,-83.5,176.75,-14.19,1.38,-8.42,-4.45,0.82,-7.47,-0.11,-0.72,0.16,-0.66
67,1257992,20280,29,-9.72,0.79,-0.94,-105.62,-0.94,135.88,47.06,7.25,-13.5,-194.63,-81.75,130.63,-9.7,4.11,-5.13,0.0,3.05,-4.22,-0.09,-0.72,0.17,-0.67
68,1276304,18308,30,-9.67,1.31,-0.87,-75.62,-8.13,148.69,47.06,7.25,-13.5,-190.13,-79.5,118.37,-10.63,-1.14,-6.29,-0.99,-2.71,-5.44,-0.06,-0.71,0.18,-0.67
69,1293404,17096,30,-9.6,1.82,-0.81,-65.25,-9.63,151.88,50.75,4.56,-11.69,-188.0,-78.25,114.0,-8.81,5.01,-5.88,0.73,2.92,-5.1,-0.04,-0.71,0.19,-0.68
70,1302496,9088,30,-9.6,1.82,-0.81,-65.25,-9.63,151.88,50.75,4.56,-11.69,-188.0,-78.25,114.0,-8.81,5.01,-5.88,0.73,2.92,-5.1,-0.04,-0.71,0.19,-0.68
71,1322548,20048,30,-9.42,2.63,-0.68,-107.5,-2.69,166.31,50.75,4.56,-11.69,-180.81,-73.81,104.56,-9.12,-0.02,-5.11,-0.63,-4.29,-4.03,0.01,-0.7,0.21,-0.68
72,1339412,16860,28,-9.25,3.18,-0.56,-138.13,3.75,161.81,52.19,-0.75,-12.69,-175.0,-70.69,99.94,-9.61,-1.73,-4.19,-0.36,-4.92,-3.63,0.03,-0.7,0.21,-0.69
73,1359836,20420,26,-9.17,3.43,-0.48,-153.06,6.0,138.06,52.19,-0.75,-12.69,-169.31,-67.87,96.31,-9.27,-2.65,-3.18,-0.18,-6.31,-2.77,0.06,-0.69,0.21,-0.69
74,1377140,17300,23,-8.92,4.05,-0.22,-148.38,3.88,120.62,52.19,-0.75,-12.69,-164.13,-65.5,93.12,-9.08,-2.73,-2.77,-0.16,-6.78,-2.54,0.1,-0.69,0.2,-0.69
75,1394244,17100,20,-8.84,4.22,-0.12,-146.19,-0.56,110.37,53.69,-6.56,-12.88,-159.5,-63.44,90.06,-8.74,-2.96,-2.13,0.03,-7.34,-2.12,0.13,-0.68,0.2,-0.7
76,1414556,20308,17,-8.7,4.51,0.11,-137.63,-11.31,91.12,53.69,-6.56,-12.88,-155.63,-61.75,86.94,-8.85,-2.23,-1.64,-0.21,-6.86,-1.88,0.15,-0.67,0.19,-0.7
77,1431576,17016,13,-8.58,4.71,0.4,-170.06,-16.5,66.81,53.69,-6.56,-12.88,-153.63,-61.13,85.12,-8.98,-8.21,-1.33,0.19,-1.47,1.4,0.18,-0.66,0.18,-0.7
78,1451468,19888,9,-8.47,4.88,0.69,-133.38,-27.69,62.63,51.25,-9.88,-15.38,-150.5,-59.75,81.94,-8.33,-8.04,-0.62,0.14,-12.92,-1.31,0.19,-0.65,0.18,-0.71
79,1471540,20068,6,-8.35,5.05,0.92,-78.87,-31.94,63.06,51.25,-9.88,-15.38,-148.31,-58.38,79.62,-5.89,4.13,1.36,2.45,-0.91,0.43,0.21,-0.65,0.17,-0.71
80,1488272,16728,3,-8.25,5.18,1.11,-67.37,-12.63,60.38,52.0,-13.0,-18.56,-146.06,-57.25,77.81,-6.08,2.55,1.8,2.16,-2.63,0.68,0.22,-0.64,0.17,-0.71
81,1508512,20236,0,-8.2,5.24,1.17,-40.75,-2.0,36.94,52.0,-13.0,-18.56,-144.69,-56.38,77.06,-5.89,9.36,1.28,2.27,4.07,0.07,0.23,-0.64,0.17,-0.71
82,1526396,17880,-1,-8.14,5.31,1.23,-21.62,17.31,19.12,52.0,-13.0,-18.56,-143.75,-56.0,77.0,-5.18,11.33,0.05,2.95,5.99,-1.17,0.23,-0.64,0.17,-0.71
83,1543324,16924,-1,-8.11,5.37,1.19,-9.06,27.44,27.31,51.56,-15.06,-20.0,-143.25,-55.81,77.37,-6.99,9.56,-0.86,1.1,4.15,-2.01,0.24,-0.64,0.17,-0.71
84,1552336,9008,-1,-8.11,5.37,1.19,-9.06,27.44,27.31,51.56,-15.06,-20.0,-143.25,-55.81,77.37,-6.99,9.56,-0.86,1.1,4.15,-2.01,0.24,-0.64,0.17,-0.71
85,1572292,19952,0,-8.12,5.39,1.02,-16.25,58.63,-8.88,51.56,-15.06,-20.0,-142.13,-55.88,79.19,-6.65,8.21,-1.73,-1.87,3.78,-1.8,0.24,-0.65,0.17,-0.7
86,1589272,16976,4,-8.14,5.39,0.9,-39.63,59.5,7.13,52.0,-17.06,-20.75,-141.06,-56.06,80.44,-15.87,13.16,2.03,-7.73,7.77,1.12,0.25,-0.65,0.16,-0.7
87,1609480,20204,6,-8.12,5.4,0.91,-149.88,82.87,48.31,52.0,-17.06,-20.75,-137.69,-55.63,80.12,-11.19,14.66,4.49,-3.1,9.21,3.55,0.27,-0.66,0.15,-0.69
88,1626752,17268,7,-8.12,5.39,0.97,-189.19,113.94,-28.12,52.0,-17.06,-20.75,-134.06,-55.94,79.69,-10.89,3.94,-0.27,-2.76,-1.45,-1.24,0.29,-0.66,0.12,-0.68
89,1644352,17596,7,-8.22,5.24,0.97,-196.81,127.81,-87.06,54.06,-17.0,-18.0,-131.94,-58.25,79.5,-8.45,-12.17,-7.75,-0.1,-17.24,-8.69,0.3,-0.67,0.09,-0.68
90,1664936,20580,8,-8.43,4.91,0.87,-142.38,130.31,-91.5,54.06,-17.0,-18.0,-130.56,-60.25,80.62,-12.46,-9.46,-7.33,-3.94,-14.26,-8.12,0.31,-0.68,0.06,-0.67
91,1682052,17112,8,-8.58,4.68,0.69,-65.87,104.62,-70.44,54.06,-17.0,-18.0,-130.25,-61.06,81.56,-14.63,-6.92,-5.68,-7.83,-9.12,-4.69,0.31,-0.68,0.04,-0.66
92,1701736,19680,8,-8.7,4.48,0.47,6.56,71.81,-65.06,57.88,-15.06,-18.37,-130.69,-62.56,83.94,-16.92,-3.18,-2.77,-4.93,-8.38,-2.28,0.3,-0.69,0.03,-0.66
93,1721720,19980,7,-8.8,4.3,0.25,47.38,50.06,-66.75,57.88,-15.06,-18.37,-132.13,-63.88,86.56,-12.22,-2.22,-2.24,-1.8,-4.5,-2.2,0.28,-0.7,0.02,-0.65
94,1738520,16796,7,-8.91,4.09,0.05,57.31,38.19,-73.37,60.06,-10.25,-14.06,-134.19,-65.31,89.19,-7.79,2.38,-2.02,1.11,-1.7,-2.08,0.28,-0.7,0.02,-0.65
95,1758620,20096,6,-8.96,3.96,-0.04,52.25,43.38,-84.44,60.06,-10.25,-14.06,-136.38,-66.94,92.12,-9.12,3.03,-2.57,-0.09,-0.8,-2.43,0.26,-0.71,0.02,-0.65
96,1776164,17540,5,-9.07,3.7,-0.24,61.19,40.5,-85.06,60.06,-10.25,-14.06,-138.75,-68.5,95.5,-11.61,2.14,-1.99,-2.48,-1.42,-1.64,0.24,-0.72,0.01,-0.65
97,1793056,16888,4,-9.17,3.43,-0.44,69.31,34.5,-88.44,61.5,-7.69,-10.88,-141.63,-70.19,99.12,-10.15,3.81,-1.09,-0.93,0.53,-0.56,0.23,-0.73,0.01,-0.65
98,1802128,9064,4,-9.17,3.43,-0.44,69.31,34.5,-88.44,61.5,-7.69,-10.88,-141.63,-70.19,99.12,-10.15,3.81,-1.09,-0.93,0.53,-0.56,0.23,-0.73,0.01,-0.65
99,1822056,19924,2,-9.32,2.95,-0.69,60.5,33.31,-101.19,61.5,-7.69,-10.88,-144.63,-71.94,103.25,-7.49,4.97,-0.93,1.91,2.17,-0.21,0.2,-0.73,-0.01,-0.65
100,1839056,16996,0,-9.4,2.62,-0.86,46.44,38.19,-97.06,62.88,-4.06,-8.88,-147.25,-73.56,108.12,-7.7,4.86,-1.24,1.7,2.23,-0.38,0.19,-0.74,-0.01,-0.65
101,1858984,19924,-1,-9.47,2.31,-1.02,41.13,39.94,-93.0,62.88,-4.06,-8.88,-149.69,-75.0,113.81,-8.06,5.43,-1.85,1.4,3.11,-0.82,0.17,-0.74,-0.02,-0.65
102,1876188,17200,-1,-9.51,2.03,-1.18,31.12,43.44,-83.31,62.88,-4.06,-8.88,-151.81,-76.06,120.12,-8.14,4.89,-2.1,1.37,2.85,-0.91,0.16,-0.75,-0.03,-0.64
103,1893152,16960,-2,-9.53,1.89,-1.26,29.25,44.81,-84.75,63.88,-0.19,-7.75,-153.88,-76.94,127.56,-8.56,4.16,-1.81,0.99,2.41,-0.46,0.15,-0.75,-0.03,-0.64
104,1902204,9048,-2,-9.53,1.89,-1.26,29.25,44.81,-84.75,63.88,-0.19,-7.75,-153.88,-76.94,127.56,-8.56,4.16,-1.81,0.99,2.41,-0.46,0.15,-0.75,-0.03,-0.64
105,1922144,19936,-3,-9.57,1.44,-1.51,25.31,47.06,-92.25,63.88,-0.19,-7.75,-156.06,-77.62,136.19,-8.83,3.5,-0.61,0.75,2.2,0.98,0.13,-0.76,-0.05,-0.63
106,1939048,16900,-3,-9.59,1.14,-1.67,25.62,45.56,-87.31,63.38,4.5,-7.0,-158.19,-78.0,145.56,-8.78,3.51,-0.35,0.81,2.36,1.31,0.12,-0.76,-0.05,-0.63
107,1958924,19872,-3,-9.59,0.86,-1.83,27.12,45.19,-79.87,63.38,4.5,-7.0,-160.31,-78.06,154.81,-9.06,3.09,0.0,0.52,2.23,1.83,0.11,-0.77,-0.06,-0.63
108,1976016,17084,-3,-9.58,0.62,-1.97,41.38,42.13,-66.19,63.38,4.5,-7.0,-162.44,-77.75,162.56,-9.66,1.88,-0.48,-0.08,1.26,1.49,0.1,-0.77,-0.07,-0.62
109,1992944,16924,-3,-9.57,0.49,-2.04,49.31,39.06,-66.87,64.75,9.19,-3.06,-164.88,-77.31,170.06,-9.71,2.53,-1.12,-0.15,2.16,0.99,0.08,-0.78,-0.07,-0.62
110,2001956,9008,-3,-9.57,0.49,-2.04,49.31,39.06,-66.87,64.75,9.19,-3.06,-164.88,-77.31,170.06,-9.71,2.53,-1.12,-0.15,2.16,0.99,0.08,-0.78,-0.07,-0.62
111,2021864,19904,-3,-9.54,0.09,-2.23,57.13,33.06,-76.37,64.75,9.19,-3.06,-167.63,-76.81,177.56,-10.83,5.99,-1.02,-1.3,6.04,1.26,0.06,-0.78,-0.08,-0.62
112,2038852,16984,-3,-9.52,-0.21,-2.33,43.25,30.19,-86.12,62.88,12.06,-2.5,-170.38,-76.19,-174.81,-10.72,6.55,-0.67,-1.2,6.76,1.65,0.05,-0.78,-0.08,-0.62
113,2058628,19772,-3,-9.48,-0.52,-2.42,32.25,29.75,-91.75,62.88,12.06,-2.5,-173.06,-75.31,-167.69,-9.21,9.65,-0.53,0.27,10.18,1.88,0.04,-0.78,-0.09,-0.61
114,2075808,17176,-2,-9.43,-0.84,-2.53,-1.0,36.19,-99.94,62.88,12.06,-2.5,-175.06,-74.12,-161.5,-8.9,8.29,-1.56,0.53,9.14,0.96,0.03,-0.79,-0.1,-0.61
115,2092752,16940,-1,-9.4,-0.97,-2.59,7.69,36.0,-76.87,62.19,16.37,-1.25,-176.81,-72.94,-157.5,-9.26,7.08,-0.48,0.11,8.18,2.16,0.02,-0.79,-0.11,-0.6
116,2112468,19712,2,-9.34,-1.2,-2.7,2.94,37.5,-67.0,62.19,16.37,-1.25,-178.44,-71.87,-154.56,-10.96,10.15,-1.51,-1.64,11.46,1.23,0.01,-0.79,-0.12,-0.6
117,2129560,17088,6,-9.29,-1.4,-2.78,19.87,28.31,-58.5,62.19,16.37,-1.25,-179.31,-71.37,-153.19,-12.68,12.91,1.3,-3.39,14.32,4.09,0.0,-0.79,-0.12,-0.6
118,2149500,19936,10,-9.28,-1.49,-2.79,34.75,8.25,-15.88,60.19,21.75,-0.06,-180.56,-71.12,-151.94,-12.97,12.96,4.68,-3.69,14.45,7.47,-0.01,-0.79,-0.12,-0.6
119,2169676,20172,14,-9.31,-1.47,-2.68,80.94,-38.75,38.13,60.19,21.75,-0.06,-181.56,-71.75,-151.19,-13.85,6.75,6.81,-4.53,8.23,9.49,-0.01,-0.79,-0.11,-0.61
120,2186556,16876,17,-9.38,-1.34,-2.5,73.44,-40.88,71.87,60.56,26.56,1.37,-185.38,-73.12,-151.75,-12.69,3.6,-3.27,-3.31,4.94,-0.77,-0.03,-0.79,-0.08,-0.61
121,2206912,20352,20,-9.41,-1.25,-2.42,31.0,-37.06,89.19,60.56,26.56,1.37,-185.0,-74.5,-154.38,-12.5,3.36,-5.51,-3.04,4.49,-3.15,-0.03,-0.79,-0.06,-0.62
